churned,tx_count_obs_avg_per_year,tx_count_label,tx_count_1997,avg_balance_label,avg_balance_obs,balance_ratio
1,27.2,94.0,123.0,23667.23723404255,58374.39512195122,0.4054386719485283
1,14.4,54.0,59.0,-1454.9074074074074,15888.716949152544,-0.091568589966291
0,16.6,73.0,70.0,52837.6602739726,44848.119999999995,1.1781466040041948
1,14.2,55.0,58.0,18830.503636363635,35456.191379310345,0.5310921140659159
1,22.6,100.0,100.0,27968.224,39439.382000000005,0.7091445804095002
0,21.4,95.0,93.0,50555.39052631579,56874.37204301075,0.8888958015762127
1,16.0,69.0,67.0,27580.189855072465,40162.78208955224,0.6867101435746168
0,14.8,60.0,61.0,57086.65833333333,53860.91803278688,1.0598901841699548
0,15.2,74.0,71.0,19193.443243243244,21387.943661971833,0.8973954460787901
0,13.8,54.0,62.0,20743.40185185185,18060.774193548386,1.1485333701398992
0,17.8,69.0,76.0,19079.652173913044,25853.88552631579,0.7379800670383767
1,19.0,83.0,82.0,28050.033734939756,40952.88048780488,0.684934329425072
0,16.8,73.0,71.0,30662.28219178082,39925.608450704225,0.767985345286328
0,18.2,81.0,78.0,25257.081481481484,28560.77564102564,0.8843275756559419
0,23.2,101.0,103.0,37891.017821782174,43196.09611650486,0.8771861632955378
0,24.0,94.0,94.0,69533.51595744681,64148.91170212766,1.083939136494198
0,20.2,89.0,88.0,34214.2202247191,31189.66704545455,1.0969729229509468
0,14.2,56.0,58.0,17939.94107142857,17225.66379310345,1.0414658782909192
0,13.6,69.0,61.0,24365.097101449275,23113.7,1.0541409251417677
0,19.2,81.0,83.0,29562.87777777778,26950.053012048193,1.0969506354796967
0,15.4,76.0,68.0,16021.060526315787,16206.552941176473,0.9885544806761838
1,20.4,84.0,91.0,41309.607142857145,57561.57802197802,0.7176593929910055
1,15.8,66.0,66.0,38037.1,54958.698484848486,0.6921033621363215
0,20.0,81.0,87.0,52722.858024691355,37877.84137931035,1.39191823252868
1,16.6,58.0,71.0,16474.762068965516,23137.764788732395,0.7120291099591599
1,17.0,70.0,73.0,31583.987142857146,52496.457534246576,0.601640351108511
0,15.6,76.0,69.0,17507.338157894737,17178.002898550723,1.019171917788639
1,25.2,66.0,106.0,54177.51060606061,82928.89716981132,0.6533007486536659
0,14.0,51.0,61.0,14995.343137254902,16564.4,0.9052753578309447
0,14.6,61.0,64.0,33006.15081967213,28711.2546875,1.1495892875082885
0,17.2,70.0,74.0,67868.32571428572,54112.61486486487,1.254205251100375
0,19.8,74.0,87.0,16854.2,19535.505747126437,0.8627470523756038
0,15.0,65.0,66.0,16445.316923076924,17538.539393939394,0.9376674165215694
0,15.6,61.0,69.0,18001.17868852459,19846.346376811594,0.9070273362535437
0,17.4,78.0,77.0,30293.691025641023,29361.267532467533,1.0317569223516123
0,16.6,70.0,71.0,45730.934285714284,46985.42676056338,0.973300392029172
0,23.4,116.0,108.0,27609.143103448278,28936.876851851852,0.9541162042054098
0,17.4,86.0,77.0,79837.99534883721,72085.15194805195,1.10755118344444
1,21.6,84.0,96.0,20923.11666666667,35373.64791666667,0.59148880307616
0,14.4,67.0,59.0,66017.53731343284,79760.83389830509,0.8276936697728746
0,18.0,60.0,73.0,43322.89166666667,49789.61780821918,0.8701189841130897
0,25.0,83.0,104.0,39561.13493975904,41646.459615384614,0.9499279243689844
0,12.6,62.0,53.0,34651.63548387097,38280.175471698116,0.9052109886353615
0,18.4,74.0,73.0,23518.245945945946,30152.08219178082,0.7799874581250911
0,17.8,84.0,77.0,30488.176190476188,35248.561038961045,0.864948108286659
0,17.8,62.0,64.0,33990.58225806452,37768.1984375,0.8999789151794783
0,15.8,68.0,67.0,57971.291176470586,54934.6776119403,1.0552768068647091
1,12.8,68.0,60.0,17720.12794117647,28259.738333333335,0.6270450112510408
1,22.8,102.0,102.0,15860.636274509803,22103.78529411765,0.717552946857962
0,14.4,72.0,62.0,24116.744444444445,29840.953225806454,0.8081760747370592
0,18.0,97.0,72.0,78039.89896907216,59896.04583333333,1.3029223863329125
1,14.4,60.0,60.0,33166.096666666665,46405.10833333333,0.7147078814778474
0,13.4,65.0,58.0,16036.941538461539,16258.768965517242,0.9863564438656967
0,14.8,72.0,64.0,47023.24861111111,41421.1765625,1.1352465698350747
0,12.8,58.0,60.0,19582.66896551724,16009.923333333334,1.2231581974377916
0,14.0,54.0,61.0,13107.153703703705,15219.319672131147,0.8612181086980429
0,22.8,102.0,101.0,72188.39705882352,58963.86732673267,1.2242819260617799
0,14.8,71.0,64.0,57548.0338028169,42585.3875,1.3513563497060324
0,12.8,63.0,54.0,37185.4746031746,39915.422222222216,0.9316066956814562
0,5.6,23.0,24.0,35873.84782608696,19996.708333333332,1.7939876517720357
0,13.8,59.0,60.0,21178.842372881354,19139.485,1.1065523640203148
0,12.8,54.0,60.0,17781.63148148148,21858.466666666667,0.8134894250655648
0,10.8,61.0,50.0,17884.97704918033,23699.683999999997,0.7546504438278726
0,14.0,66.0,59.0,52702.486363636366,57661.061016949156,0.914004796896553
0,11.2,59.0,52.0,18867.325423728813,20298.857692307694,0.9294772006248724
0,17.0,85.0,75.0,51550.40235294118,37685.048,1.367927204257274
0,11.4,66.0,53.0,48575.662121212124,35384.879245283024,1.3727802145230579
0,15.6,50.0,68.0,14869.752,14328.433823529413,1.0377792983613927
0,16.4,83.0,70.0,75883.87590361446,71401.90285714286,1.0627710588531358
0,14.2,58.0,61.0,21091.144827586206,26136.6868852459,0.806955560977857
0,15.0,74.0,65.0,33613.72297297297,44910.46615384615,0.7484607899153208
0,18.2,84.0,81.0,19516.32738095238,23892.695061728395,0.8168323971209873
0,15.0,68.0,65.0,34283.60294117647,30512.85076923077,1.1235791503214159
0,12.6,66.0,53.0,50155.84242424242,54646.907547169816,0.9178166647572725
0,17.0,82.0,75.0,40733.88292682927,32655.13466666667,1.247395956030435
1,17.0,73.0,75.0,12399.491780821918,22840.530666666666,0.5428723159623284
0,17.2,83.0,76.0,22234.20722891566,26155.97105263158,0.8500623885909467
0,14.8,79.0,70.0,19853.425316455698,21037.86142857143,0.943699785449335
0,18.0,76.0,80.0,19019.63552631579,15699.26125,1.211498759300906
1,31.0,112.0,137.0,38805.15178571428,57235.99416058394,0.677985109804169
0,17.2,83.0,76.0,34293.969879518074,28425.50263157895,1.2064507820318935
0,17.8,75.0,75.0,22619.8,24746.954666666665,0.914043780524968
0,31.0,131.0,130.0,64304.64503816794,57519.65,1.1179596022953535
0,11.8,56.0,55.0,16395.47142857143,15323.627272727274,1.0699471565555372
1,26.2,89.0,124.0,21828.867415730336,60691.795967741935,0.3596675146560585
1,15.0,59.0,65.0,15343.762711864407,25110.233846153846,0.6110561457082815
0,21.6,102.0,95.0,49121.7725490196,26471.98947368421,1.8556131792758352
0,12.8,61.0,54.0,75096.14098360656,47735.21111111111,1.5731812897780768
0,15.2,72.0,66.0,56004.48055555556,39751.451515151515,1.408866303516215
0,17.0,76.0,75.0,28945.443421052634,37568.796,0.7704650269083053
0,19.6,93.0,88.0,29943.08064516129,38890.6625,0.7699298165764416
0,23.0,84.0,89.0,65932.86428571428,64025.215730337084,1.0297952694671406
0,15.0,75.0,65.0,65396.77866666667,45452.126153846155,1.4388057105472238
0,15.0,72.0,65.0,27301.47638888889,27603.926153846154,0.9890432338040752
1,14.8,72.0,64.0,34580.40833333333,49392.8359375,0.7001097968355208
0,17.8,100.0,75.0,74704.841,33858.32133333333,2.206395298353244
0,13.8,75.0,65.0,14691.678666666665,16149.490769230768,0.9097301504180159
0,16.8,77.0,74.0,46917.35584415584,39400.34459459459,1.1907854189324152
0,13.2,58.0,62.0,19078.33103448276,17137.564516129034,1.1132463435237352
0,15.6,78.0,74.0,13146.534615384615,14170.617567567568,0.9277319462401709
0,14.4,74.0,68.0,28199.033783783783,26599.675,1.0601270047015154
0,11.8,59.0,55.0,34858.627118644064,34742.14727272728,1.003352695646657
0,17.0,79.0,75.0,43358.03670886076,34313.996,1.2635671085600395
0,12.6,58.0,53.0,34279.46034482759,34183.58113207547,1.0028048323076997
0,14.8,65.0,64.0,66525.14307692308,37517.7890625,1.7731626713423974
0,16.8,83.0,74.0,29588.32891566265,23410.82162162162,1.2638740063841094
0,14.8,71.0,68.0,44837.43802816902,29911.277941176468,1.499014455896747
0,12.6,61.0,53.0,43438.639344262294,40521.030188679244,1.0720023440173585
0,11.4,65.0,53.0,15646.91846153846,16244.930188679245,0.9631877933487503
0,21.4,95.0,94.0,38235.465263157894,43871.46276595745,0.8715338594277994
0,10.4,59.0,48.0,25234.749152542372,29266.547916666666,0.8622386632135637
0,12.0,65.0,56.0,35721.66923076923,30837.848214285714,1.1583710050891642
1,20.8,105.0,94.0,27479.777142857143,37863.21382978724,0.725764518204702
0,17.0,81.0,74.0,52535.36172839506,58911.983783783784,0.8917601878967116
0,11.2,61.0,52.0,19679.722950819672,24449.11153846154,0.804925893518093
0,16.2,102.0,75.0,66500.56764705882,65267.79866666667,1.0188878590296588
0,14.4,72.0,62.0,28569.588888888888,31664.43870967742,0.9022610238203064
0,11.6,53.0,54.0,19207.120754716983,15885.657407407407,1.2090856715669063
0,12.8,67.0,60.0,21085.95223880597,24180.38,0.8720273312001701
0,14.6,63.0,63.0,25626.404761904763,29562.698412698413,0.8668493113909098
0,12.4,55.0,58.0,16843.98,18498.963793103445,0.9105364056271933
0,14.6,70.0,63.0,48669.37714285714,39797.95714285714,1.2229114416138374
0,13.2,67.0,62.0,17576.650746268657,13214.283870967742,1.3301251068841644
0,14.6,69.0,63.0,40193.139130434785,34259.31904761905,1.1732030947424252
0,14.2,68.0,61.0,22826.175,26636.975409836065,0.8569356936662983
0,11.8,59.0,55.0,13960.562711864406,13695.227272727272,1.0193742998092135
0,19.2,94.0,86.0,31172.921276595745,25053.637209302324,1.24424733287913
0,16.8,84.0,74.0,42108.921428571426,49961.77027027027,0.8428228463639592
0,14.4,72.0,62.0,27784.722222222223,25106.60322580645,1.1066699056152287
0,14.8,74.0,64.0,63138.72297297297,61201.6734375,1.0316502707634476
0,12.8,58.0,57.0,15294.965517241379,15497.263157894737,0.9869462344033113
0,17.0,76.0,75.0,51748.63157894737,62059.26,0.8338583408656076
0,6.2,70.0,21.0,49291.62142857143,26292.52380952381,1.874739062163244
0,14.4,86.0,61.0,20249.86511627907,24541.290163934427,0.8251344970460444
1,16.8,76.0,74.0,23013.48947368421,33627.789189189185,0.6843592763178941
0,13.2,50.0,56.0,20178.05,27413.77142857143,0.7360552360544543
0,11.2,58.0,49.0,25087.95,18733.085714285713,1.339232114913568
0,16.2,75.0,72.0,53367.312,63487.36666666667,0.8405973471887582
0,14.8,69.0,65.0,46958.014492753624,45548.67846153846,1.0309413155072154
0,14.2,70.0,62.0,37258.59714285714,39288.64032258065,0.9483300220354848
0,13.6,57.0,61.0,18719.656140350875,22483.337704918034,0.8326012972823031
0,13.4,64.0,60.0,22815.3375,27361.428333333333,0.8338503831762683
1,12.6,46.0,54.0,28531.426086956522,43487.57037037037,0.6560823206254816
0,14.2,64.0,61.0,30676.0703125,33976.852459016394,0.9028520328509574
0,11.6,63.0,51.0,20655.18095238095,18760.33137254902,1.1010029909495396
0,14.4,68.0,65.0,21539.425,17618.656923076924,1.2225350146745664
1,19.0,84.0,86.0,16709.861904761903,26327.146511627907,0.634700836164742
0,12.8,67.0,57.0,22276.514925373136,29622.966666666667,0.7520014850652974
0,16.0,81.0,73.0,20375.960493827162,20100.20684931507,1.0137189456098303
0,15.6,76.0,71.0,17493.38552631579,23744.97042253521,0.7367196174611217
1,15.6,78.0,71.0,17008.106410256412,31357.556338028167,0.5423925967608074
0,13.2,60.0,59.0,16535.193333333333,18753.657627118646,0.8817049805485777
0,15.2,68.0,67.0,16275.052941176473,18474.917910447763,0.880926942142068
1,21.6,53.0,90.0,39309.224528301886,69430.15,0.5661693735113907
0,11.6,61.0,51.0,25812.288524590167,21771.517647058823,1.1855989528629496
0,24.4,83.0,106.0,35711.138554216865,45834.93301886793,0.7791249207131249
0,11.6,56.0,51.0,16746.41964285714,20007.449019607844,0.8370092372318527
0,13.2,74.0,63.0,16803.03108108108,16653.061904761907,1.0090055016414903
0,16.2,99.0,72.0,59474.63434343434,35275.40277777778,1.6860086536248198
0,13.6,69.0,61.0,28146.03188405797,24354.695081967213,1.1556717006446102
1,15.6,81.0,71.0,24736.791358024693,34945.54366197183,0.7078668341034732
0,14.4,80.0,63.0,62152.94625,67135.1888888889,0.9257879106122024
0,16.0,79.0,73.0,19995.41139240506,20916.328767123287,0.9559713664395187
0,17.8,97.0,82.0,61842.423711340205,58611.58170731708,1.0551229280956222
0,16.6,79.0,74.0,54054.73417721519,50016.10675675676,1.0807465371125242
0,3.0,13.0,12.0,21962.13846153846,16816.666666666668,1.3059745368605624
0,15.8,83.0,72.0,43416.80602409638,31480.788888888885,1.3791524150597225
0,16.2,78.0,73.0,63686.183333333334,54254.94109589041,1.173831950545741
0,15.8,82.0,72.0,61706.953658536586,31634.220833333333,1.9506392771183818
0,12.6,55.0,56.0,14866.894545454545,19963.832142857143,0.7446914219209045
0,15.8,85.0,72.0,37207.46235294118,35997.884722222225,1.0336013529698387
0,15.8,82.0,72.0,38615.68780487805,31784.409722222223,1.2149254349021215
0,10.8,61.0,51.0,19127.693442622953,19181.735294117647,0.9971826401174837
1,13.0,72.0,62.0,18305.70277777778,26124.19193548387,0.7007184307551186
0,11.2,64.0,53.0,19889.80625,18771.79245283019,1.059558180178007
1,19.0,104.0,88.0,19632.81153846154,29969.890909090907,0.6550845179254966
0,22.2,121.0,104.0,49381.479338842975,49735.352884615386,0.9928848691072246
0,10.4,54.0,49.0,43133.51111111111,23944.91632653061,1.8013640358108007
0,19.8,69.0,92.0,54706.00289855073,57113.27065217392,0.9578509910895541
0,5.4,26.0,24.0,62022.92307692308,29728.120833333334,2.0863385016714027
0,14.6,81.0,66.0,70410.03950617285,60631.22727272727,1.161283428907998
0,11.6,55.0,55.0,11179.507272727273,14552.901818181817,0.7681978077224462
1,19.4,52.0,87.0,13189.092307692308,52129.668965517245,0.2530054874589101
0,20.0,84.0,80.0,41380.030952380956,21992.75125,1.8815304407346922
1,15.0,47.0,56.0,38087.86170212766,59029.7125,0.6452320380541859
1,10.2,64.0,48.0,16784.7109375,23829.3125,0.7043724378326064
0,15.8,84.0,72.0,65483.110714285714,54785.98055555556,1.1952530565348332
0,18.0,99.0,83.0,37525.517171717176,24864.992771084337,1.509170644736959
0,18.4,99.0,83.0,53149.27171717172,46823.16265060241,1.135106402653216
0,14.2,71.0,64.0,37983.83098591549,32245.7359375,1.1779489560894905
1,11.4,67.0,54.0,16230.352238805972,24093.29814814815,0.673645930042727
0,14.8,82.0,67.0,21432.69268292683,22329.965671641792,0.9598175383738067
0,11.4,56.0,54.0,22530.473214285714,17624.31111111111,1.27837468779597
0,15.6,83.0,71.0,44283.148192771085,30345.700000000004,1.4592890654284159
0,14.4,85.0,69.0,16525.11176470588,16285.11739130435,1.0147370367455675
0,13.4,75.0,60.0,33487.66133333334,26533.640000000003,1.2620832020534436
0,11.2,56.0,53.0,15974.725,17342.030188679244,0.9211565673797633
0,6.6,79.0,27.0,74859.8594936709,38400.05925925926,1.9494724992024648
0,7.4,72.0,31.0,57881.43472222222,56491.19032258065,1.0246099328355958
0,11.2,74.0,53.0,67535.56756756757,64332.213207547175,1.0497939399299976
0,13.8,75.0,62.0,46057.572,33832.87419354839,1.3613260208552644
0,16.2,77.0,74.0,55290.841558441556,52029.2972972973,1.0626866867431954
0,12.2,55.0,58.0,15887.336363636363,18461.005172413796,0.8605889124269758
1,15.2,76.0,69.0,22659.452631578944,37338.34927536232,0.6068680879401052
0,23.8,105.0,108.0,68674.95238095238,68205.03703703704,1.006889745454726
1,4.6,16.0,20.0,28220.1375,38595.2,0.7311825693350469
0,19.4,108.0,90.0,28169.458333333332,32128.67888888889,0.8767698924301309
0,16.6,86.0,77.0,86441.2465116279,63071.225974025976,1.3705337921800693
0,13.6,116.0,60.0,63874.96551724138,26759.536666666667,2.3869981873343864
0,12.4,53.0,55.0,20004.07169811321,17549.607272727273,1.1398586525181258
1,23.2,133.0,107.0,19528.2,37094.05046728972,0.5264510010094573
1,16.8,91.0,77.0,22038.516483516483,37057.97662337663,0.594703718108946
0,12.8,69.0,59.0,63496.98405797102,50484.93728813559,1.2577411693228622
0,10.8,67.0,51.0,18796.901492537312,20523.317647058822,0.9158802595072185
1,18.6,59.0,87.0,23859.715254237286,64567.22873563219,0.3695328996065464
0,20.2,105.0,92.0,43328.834285714285,27490.073913043478,1.5761628878398775
0,13.6,65.0,61.0,22068.33692307692,27697.432786885245,0.7967647071437716
0,20.0,110.0,93.0,48046.28,55883.626881720425,0.8597559371314887
1,13.8,56.0,62.0,15544.117857142857,22357.025806451613,0.6952676975779694
0,9.8,95.0,41.0,56584.30421052632,27767.87317073171,2.0377615477647786
1,11.2,55.0,53.0,13388.023636363638,18651.36037735849,0.7178041368293868
0,11.6,61.0,55.0,24845.97868852459,22766.985454545455,1.091316140124474
0,15.6,75.0,71.0,33953.473333333335,36097.170422535215,0.9406131543245954
0,10.2,54.0,48.0,24741.86666666667,17905.522916666665,1.3818008433384907
0,3.0,12.0,12.0,28666.666666666668,27808.333333333332,1.0308660473479174
0,14.0,75.0,63.0,40449.26666666667,27236.896825396827,1.4850908650118348
0,10.8,60.0,51.0,24485.076666666668,25037.641176470588,0.9779306482623771
0,11.2,66.0,53.0,16892.813636363637,21451.747169811322,0.7874796165851052
0,14.2,74.0,64.0,53071.74054054054,41808.515625,1.2694002584680508
0,19.6,108.0,89.0,57880.107407407406,50072.255056179776,1.1559317099353208
1,11.4,71.0,54.0,20482.622535211267,28467.74074074074,0.7195029181187598
0,16.4,71.0,75.0,59212.08028169014,58882.04133333333,1.0056050867273512
0,15.6,84.0,71.0,55054.55476190476,44970.55211267606,1.2242356870327655
0,13.8,73.0,61.0,65356.99863013699,64896.54262295082,1.007095231711517
0,19.8,76.0,82.0,58536.24868421053,60973.11829268293,0.9600337053982552
0,10.4,60.0,49.0,19250.138333333332,17679.3693877551,1.088847566399408
0,17.2,95.0,79.0,52652.14105263158,56243.4835443038,0.9361465139540429
0,15.6,69.0,71.0,64537.85217391304,50464.08732394366,1.2788867409733535
0,15.0,70.0,68.0,50134.22857142857,60376.22352941177,0.8303637697214715
1,18.6,88.0,86.0,43298.30227272728,65816.93023255814,0.6578596437077309
0,14.0,69.0,63.0,45010.41739130435,41968.084126984126,1.0724915927807175
0,10.4,55.0,49.0,24018.365454545456,21554.35102040816,1.1143163360290602
0,11.6,52.0,51.0,58099.821153846155,55417.92156862745,1.048394084608488
1,24.0,78.0,107.0,39541.84230769231,63952.107476635516,0.6183039757077383
0,17.4,95.0,80.0,25136.727368421052,33302.1125,0.7548087938391611
1,16.0,65.0,74.0,33965.659999999996,63602.46351351351,0.5340305724601905
0,11.8,61.0,54.0,17810.618032786886,23231.492592592593,0.7666583609210644
0,11.2,52.0,51.0,23505.811538461538,19955.986274509803,1.177882727273971
0,10.8,60.0,49.0,20414.25,18056.753061224492,1.1305604020159115
0,13.8,76.0,64.0,44811.799999999996,30923.0359375,1.449139731641202
0,15.0,79.0,69.0,44885.00379746835,56424.3579710145,0.7954898453700797
0,13.0,64.0,59.0,16843.646875,21364.066101694913,0.7884101647515364
0,19.6,116.0,92.0,51570.973275862074,57731.068478260866,0.8932967054867791
1,16.8,37.0,76.0,26564.375675675677,67760.81710526315,0.3920315133509858
0,12.0,57.0,55.0,15168.77543859649,20272.55818181818,0.7482418006919762
0,13.6,69.0,62.0,27477.043478260868,26914.26451612903,1.0209100628328365
0,15.6,74.0,72.0,56719.35810810811,50542.495833333334,1.122211263471106
1,15.2,82.0,70.0,26884.058536585362,47511.341428571424,0.5658450746334508
0,11.8,87.0,53.0,53972.52528735632,36189.50754716981,1.491386010627747
0,15.6,86.0,72.0,33190.740697674424,35872.23055555556,0.9252488675403585
0,10.8,61.0,49.0,18679.90655737705,20348.94081632653,0.917979305457984
0,6.4,47.0,27.0,23489.42765957447,21068.522222222222,1.1149062763784532
1,10.8,58.0,50.0,11264.436206896553,29489.327999999998,0.38198348252956305
0,18.2,91.0,77.0,53491.93406593407,13116.400000000001,4.078248152384348
0,16.6,100.0,81.0,74358.892,45449.88395061729,1.6360634073520024
0,14.2,81.0,67.0,32791.36172839506,26427.356716417908,1.2408112578290333
1,13.6,77.0,63.0,23238.206493506492,35183.99206349206,0.6604766864309048
0,10.8,52.0,49.0,27878.376923076925,18448.3693877551,1.5111566955928846
0,12.4,48.0,50.0,36681.552083333336,49396.612,0.7425924693647681
1,10.4,54.0,50.0,14540.361111111111,19946.816000000003,0.7289564966715043
0,9.6,61.0,46.0,45248.79016393443,33922.247826086954,1.3338971637704125
0,12.4,73.0,58.0,30840.116438356163,28402.672413793105,1.085817418482754
0,14.4,112.0,68.0,62077.61696428571,37766.71029411764,1.6437125839354512
0,13.0,69.0,61.0,49164.85217391304,46500.29508196721,1.0573019394231573
0,12.4,66.0,58.0,18239.474242424243,23938.341379310346,0.7619355891627657
0,17.0,109.0,81.0,63131.886238532104,55509.03703703704,1.1373262734932497
1,18.0,99.0,86.0,17762.8202020202,25616.35930232558,0.6934170462079521
0,8.0,60.0,33.0,48653.13833333333,25459.142424242422,1.911028169079465
0,15.2,84.0,70.0,24010.70595238095,26389.55,0.9098565891567287
0,11.2,63.0,54.0,35807.236507936504,32786.049999999996,1.0921485359760175
0,5.2,25.0,24.0,38648.864,35746.10833333333,1.0812048024808296
0,8.8,66.0,37.0,36513.378787878784,46753.51891891892,0.7809760555392883
0,13.2,88.0,62.0,59791.453409090915,57313.62741935484,1.0432327546048727
0,15.8,89.0,75.0,21853.1404494382,27455.941333333336,0.7959348464555115
0,16.8,105.0,82.0,65051.99333333333,65854.39146341463,0.9878155714106466
0,4.0,26.0,19.0,41143.14230769231,30767.473684210527,1.3372284877846972
0,15.8,92.0,75.0,16924.85,15057.42,1.1240205825433573
0,12.6,60.0,59.0,25372.316666666666,31299.649152542373,0.8106262323584464
0,6.2,74.0,27.0,60591.92837837838,41471.41111111111,1.4610529701060608
0,12.6,61.0,59.0,16850.590163934427,22635.92372881356,0.7444180483116354
0,12.8,84.0,62.0,15146.819047619048,15972.190322580644,0.9483244778397908
0,10.8,59.0,50.0,55068.89661016949,52316.255999999994,1.0526153975959116
0,11.6,71.0,56.0,27753.464788732395,25480.714285714286,1.089194929056299
0,16.0,96.0,76.0,42509.05416666666,42168.178947368426,1.0080837073785827
0,10.0,65.0,48.0,19564.16307692308,23903.066666666666,0.8184792081179157
1,12.8,66.0,60.0,27950.186363636363,40542.01666666667,0.6894128280159479
0,12.6,74.0,59.0,29299.74864864865,33155.913559322034,0.8836960138717337
0,9.6,55.0,46.0,19394.445454545454,16423.654347826086,1.1808849019714418
0,14.2,80.0,67.0,53986.308750000004,46208.62388059701,1.1683167386568472
0,11.4,57.0,53.0,52307.88070175439,35145.22641509434,1.4883352886663708
0,11.0,63.0,51.0,31456.63650793651,32407.305882352943,0.9706649674037202
1,16.8,102.0,80.0,19147.280392156863,32797.15625,0.5838091646179495
0,12.2,66.0,57.0,37478.65454545455,44734.29298245614,0.8378058989364803
0,12.8,75.0,60.0,30271.96,32664.01833333333,0.9267677874497071
0,11.0,51.0,51.0,21393.419607843134,26695.072549019606,0.8013995679749079
1,13.8,74.0,65.0,16120.879729729731,27973.476923076923,0.576291598433039
0,15.8,88.0,75.0,35938.16931818182,31064.0,1.1569073306136306
0,11.4,58.0,53.0,62575.59137931034,34579.3320754717,1.8096240622211828
1,10.8,50.0,50.0,24808.686,34289.542,0.7235059015953027
0,12.2,62.0,57.0,16463.7,21712.20350877193,0.7582694217723464
1,13.0,72.0,61.0,27601.044444444444,38515.14918032787,0.7166282626925939
1,11.8,71.0,55.0,43362.31549295774,60748.009090909094,0.7138063640582237
0,12.6,75.0,59.0,50856.615999999995,36905.06271186441,1.378039007738913
0,12.4,74.0,58.0,42290.23783783784,38327.53103448275,1.1033906097366382
0,12.2,68.0,57.0,24555.745588235295,32940.60701754386,0.7454551634448368
0,16.0,97.0,76.0,51343.762886597935,45569.24868421053,1.1267195393631373
0,13.2,74.0,64.0,25839.37837837838,16464.590625,1.5693908805205037
0,12.4,68.0,58.0,40551.132352941175,29332.908620689654,1.3824449827774279
0,16.0,98.0,76.0,40319.40306122449,38765.71447368421,1.040078935952412
0,11.0,60.0,51.0,24930.666666666668,29752.184313725487,0.8379440784509216
0,9.8,62.0,47.0,22474.22741935484,27647.725531914897,0.8128779849688511
0,15.8,83.0,74.0,47512.27108433735,43389.48918918919,1.0950179864338063
0,9.2,56.0,44.0,16783.77142857143,19677.981818181815,0.8529213810464937
0,17.4,119.0,85.0,57161.3756302521,61523.5305882353,0.9290977790728846
0,13.0,69.0,61.0,46969.608695652176,42811.52950819672,1.0971252191926324
1,14.4,67.0,67.0,17377.91343283582,26278.840298507464,0.6612892058947829
0,13.0,65.0,61.0,43797.10153846154,41338.26557377049,1.059480869130881
0,19.8,131.0,94.0,59695.02290076336,40290.26382978723,1.481624025917395
0,12.0,63.0,56.0,36199.02857142857,32325.414285714283,1.1198318527792595
1,12.4,72.0,58.0,28123.372222222224,46134.200000000004,0.609599217548418
0,16.0,74.0,74.0,43289.744594594595,33217.15135135136,1.303234709584254
0,16.2,94.0,77.0,25959.567021276594,21766.229870129868,1.1926533522877707
0,15.0,86.0,71.0,55476.618604651165,63891.62957746479,0.8682924347294833
0,2.6,11.0,11.0,15000.0,15963.636363636364,0.9396355353075171
0,12.0,70.0,56.0,70656.41428571429,55348.4375,1.2765746871483823
0,9.8,56.0,47.0,13164.430357142857,13190.323404255318,0.9980369664701241
0,17.6,97.0,83.0,55411.043298969074,55851.73253012048,0.9921096587126685
0,14.6,77.0,68.0,42172.47012987013,31277.835294117645,1.3483180576055216
0,10.2,64.0,49.0,31767.203125,26493.395918367343,1.1990612008699282
0,17.6,108.0,86.0,48698.97777777777,47017.10930232558,1.035771413862081
0,9.0,57.0,43.0,27559.30350877193,26689.362790697676,1.0325950351417705
0,10.0,55.0,48.0,17640.083636363637,19022.68125,0.9273184681241313
0,11.6,66.0,54.0,41516.8696969697,38857.583333333336,1.0684367409270956
1,14.0,84.0,66.0,31472.133333333335,43209.799999999996,0.7283563759455803
0,11.0,59.0,53.0,16277.174576271187,20344.44528301887,0.8000795475046666
0,9.4,57.0,45.0,20903.62456140351,18615.753333333334,1.1228997391136204
0,18.2,105.0,87.0,43387.42476190476,48064.92873563218,0.902683638636921
0,9.6,58.0,46.0,22067.88103448276,21934.015217391305,1.006103114991245
0,13.4,102.0,65.0,51375.566666666666,38334.873846153845,1.3401783157771159
0,13.0,70.0,61.0,32774.142857142855,44219.54262295082,0.7411687437972826
0,22.4,109.0,104.0,76412.1871559633,67388.73557692308,1.133901482225321
1,16.2,68.0,76.0,56387.06029411765,78478.1197368421,0.718506769570912
0,13.4,78.0,63.0,57757.2064102564,60054.72857142857,0.9617428599574884
0,16.6,64.0,78.0,66640.3703125,74882.02564102564,0.8899381359148185
1,11.4,66.0,54.0,20208.883333333335,38543.31481481482,0.5243161733864594
1,12.4,68.0,59.0,35711.78676470588,49460.408474576274,0.7220277362461031
0,11.2,56.0,53.0,22348.764285714286,15308.49433962264,1.4598930364999692
0,18.2,108.0,88.0,34229.311111111114,41302.59659090909,0.8287447748175029
1,13.6,60.0,67.0,15062.453333333333,59116.534328358204,0.2547925636112243
1,14.6,82.0,70.0,26607.62682926829,43572.56285714285,0.6106509483158965
1,16.2,71.0,80.0,47790.68450704226,75323.4975,0.6344724567130232
0,10.8,64.0,51.0,13706.15625,15652.319607843137,0.8756629428351345
0,17.8,108.0,86.0,50817.87962962963,37125.82209302326,1.3688014639056143
