account_id,district_id,frequency,tenure_days,tx_count,tx_amount_mean,tx_amount_std,balance_mean,balance_min,balance_last,tx_count_per_year,has_loan,has_card,n_orders,order_amount_sum,n_inhabitants,n_muni_lt499,n_muni_500_1999,n_muni_2000_9999,n_muni_gt10000,n_cities,urban_ratio,avg_salary,unemp_95,unemp_96,n_entrepreneurs_per1000,crimes_95,crimes_96,churned
3517,26,POPLATEK MESICNE,404,55,6180.865454545454,6462.948183533871,28836.552727272727,600.0,28724.7,49.72462871287129,0,0,0.0,0.0,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041.0,6261,0
2264,41,POPLATEK MESICNE,404,49,2016.265306122449,1958.972311310089,26657.34897959184,1000.0,29154.2,44.30012376237624,0,0,1.0,1810.0,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445.0,5471,0
8688,66,POPLATEK MESICNE,404,79,5946.084810126583,7527.672350973604,42005.601265822785,400.0,49482.3,71.42264851485149,1,0,1.0,5665.0,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247.0,2103,0
546,8,POPLATEK MESICNE,403,46,2111.495652173913,1875.2111251751567,18966.11304347826,1100.0,21126.0,41.69106699751861,0,0,1.0,2940.0,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,0
3862,1,POPLATEK MESICNE,403,87,13115.83908045977,14863.476042309732,60302.3,600.0,74722.5,78.85049627791562,1,0,3.0,13412.8,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2898,54,POPLATEK MESICNE,403,65,6825.215384615384,7367.540926066148,41310.79538461539,800.0,47000.7,58.91129032258064,0,0,1.0,6655.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,0
3282,1,POPLATEK MESICNE,402,72,2019.823611111111,3254.4412642406705,24847.18888888889,200.0,14920.7,65.41791044776119,0,0,0.0,0.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,1
330,42,POPLATEK MESICNE,402,65,9458.964615384615,10379.274401623512,40243.63538461538,400.0,39329.8,59.05783582089552,1,0,1.0,6908.0,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658.0,1668,0
1242,74,POPLATEK PO OBRATU,402,99,6816.741414141415,11434.49975880378,39940.993939393935,200.0,36911.9,89.94962686567163,1,0,5.0,14399.7,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
1393,1,POPLATEK MESICNE,402,60,3611.7533333333336,3603.0306603580584,30935.09,600.0,41978.1,54.514925373134325,0,0,1.0,5254.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
2303,41,POPLATEK MESICNE,402,62,8660.609677419356,8744.84624730962,44486.320967741936,500.0,42733.5,56.3320895522388,0,0,1.0,7892.0,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445.0,5471,1
3708,64,POPLATEK MESICNE,402,80,2172.3599999999997,5085.977966736248,31384.565000000002,900.0,70038.4,72.6865671641791,0,1,0.0,0.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0
209,37,POPLATEK MESICNE,402,81,1439.095061728395,1878.3659049757337,21166.179012345678,900.0,16772.5,73.59514925373134,0,0,3.0,2320.0,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147.0,4166,0
8094,67,POPLATEK MESICNE,402,75,17606.013333333332,20580.018274112215,62642.54666666667,600.0,20674.9,68.14365671641791,1,0,2.0,11788.0,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244.0,3079,0
2601,70,POPLATEK MESICNE,402,13,3215.3846153846152,2811.537584622263,14307.692307692309,200.0,15600.0,11.811567164179104,0,0,0.0,0.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
7,60,POPLATEK MESICNE,402,60,10047.666666666666,10763.425930053654,53197.79833333333,900.0,61411.7,54.514925373134325,0,1,1.0,4880.0,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879.0,2252,0
1347,8,POPLATEK MESICNE,402,49,1438.477551020408,1329.087179117261,12735.616326530611,500.0,12114.6,44.520522388059696,0,0,1.0,2066.0,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,0
8523,54,POPLATEK MESICNE,401,88,14986.307954545455,19054.173995465564,55032.15909090909,400.0,48800.2,80.15461346633417,1,0,1.0,7753.3,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,0
2398,70,POPLATEK MESICNE,401,73,1390.1575342465753,2648.468210112625,29565.86301369863,200.0,35860.3,66.49189526184539,0,0,0.0,0.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
1712,44,POPLATEK MESICNE,401,51,2484.470588235294,2739.3247119897355,25581.968627450977,200.0,34371.8,46.45324189526185,0,0,1.0,1626.0,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166.0,2325,0
1943,9,POPLATEK MESICNE,400,88,5128.430681818182,6630.721206441539,46239.81136363636,300.0,37427.6,80.355,0,1,4.0,9357.0,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
2090,40,POPLATEK MESICNE,400,45,2431.608888888889,2276.4437639383355,25665.36888888889,1000.0,32243.6,41.090625,0,0,1.0,3532.0,128118,9,16,6,3,8,85.3,9317,6.49,7.07,97,6949.0,6872,0
2636,18,POPLATEK MESICNE,400,50,2281.444,2004.3929993850193,18383.414,600.0,15485.5,45.65625,0,0,1.0,3254.0,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740.0,1910,0
14,47,POPLATEK MESICNE,399,58,6853.849999999999,7223.89289805323,37426.50172413793,400.0,39611.0,53.09398496240602,0,1,1.0,3629.0,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,0
549,5,POPLATEK MESICNE,399,70,5410.667142857143,6290.779967625531,41705.97285714286,500.0,35739.6,64.07894736842105,0,1,2.0,4091.0,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616.0,3040,1
143,21,POPLATEK MESICNE,399,55,2095.769090909091,1953.067308759597,19712.356363636365,500.0,15183.1,50.347744360902254,0,0,1.0,2272.0,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299.0,2354,0
79,3,POPLATEK MESICNE,397,47,1900.327659574468,1775.7366228648702,17938.10425531915,600.0,21943.2,43.2411838790932,0,0,1.0,2788.0,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824.0,2813,0
3799,74,POPLATEK MESICNE,397,91,4649.970329670329,6791.282350426979,46779.63516483516,900.0,50868.3,83.72229219143577,0,0,4.0,6312.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
1460,54,POPLATEK MESICNE,397,48,2402.014583333333,2205.4119450183475,21142.972916666666,300.0,24587.6,44.16120906801007,0,0,1.0,3417.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,0
7745,2,POPLATEK MESICNE,397,67,10408.50895522388,12711.950285087049,37396.519402985075,700.0,25949.9,61.64168765743073,1,1,2.0,12313.8,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0
1435,1,POPLATEK MESICNE,395,65,9508.163076923076,10529.88814940253,42986.159999999996,800.0,29525.7,60.104430379746844,0,0,1.0,7949.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3507,9,POPLATEK MESICNE,395,112,14493.083035714286,17126.762577753994,68468.09017857144,500.0,56313.4,103.56455696202532,0,1,2.0,3257.0,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
712,72,POPLATEK MESICNE,395,81,19463.032098765434,17995.219258818626,77102.68271604938,1100.0,66430.2,74.8993670886076,0,0,1.0,3847.2,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1
10280,69,POPLATEK MESICNE,395,67,14374.444776119404,16423.7872600604,58671.09402985074,600.0,53841.0,61.95379746835444,1,1,1.0,5802.3,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,0
1754,52,POPLATEK MESICNE,395,83,19447.137349397588,16525.334901618826,73167.2578313253,200.0,75712.5,76.7487341772152,0,1,0.0,0.0,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564.0,2799,0
805,10,POPLATEK MESICNE,394,57,7098.968421052632,7503.133610488494,37307.44912280702,800.0,34197.1,52.84073604060914,0,0,1.0,1424.4,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,1
3377,74,POPLATEK MESICNE,394,62,9469.150000000001,10489.141845436572,48136.2435483871,900.0,34544.5,57.475888324873104,0,1,1.0,3240.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1
1296,50,POPLATEK MESICNE,394,56,2160.317857142857,2233.20222461804,14710.791071428572,800.0,12637.5,51.91370558375635,0,0,1.0,1607.0,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,0
2916,6,POPLATEK MESICNE,393,91,3775.528571428571,4985.647168005501,40391.79120879121,1000.0,32991.0,84.57442748091603,0,0,4.0,6363.0,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0
3018,34,POPLATEK MESICNE,393,68,15207.680882352943,15017.680111910058,58255.99705882353,600.0,38689.5,63.19847328244275,0,0,0.0,0.0,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323.0,5190,1
249,28,POPLATEK MESICNE,393,73,6723.231506849315,7709.298699097746,42530.77397260274,600.0,27975.5,67.84541984732824,0,0,2.0,7494.0,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580.0,1525,1
3602,18,POPLATEK MESICNE,393,81,19127.46172839506,16514.223331401085,74400.98518518519,600.0,48574.4,75.28053435114504,0,1,0.0,0.0,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740.0,1910,1
3856,45,POPLATEK MESICNE,393,54,2103.0333333333333,2255.2243979049317,14993.655555555555,500.0,17200.6,50.18702290076336,0,0,1.0,2280.0,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,0
2544,38,POPLATEK MESICNE,392,89,1801.9943820224719,2410.168947791814,36062.54494382023,300.0,46277.2,82.9266581632653,0,0,4.0,3514.0,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,0
599,54,POPLATEK MESICNE,392,70,4750.045714285715,5441.688225059341,27882.05,600.0,18885.1,65.22321428571429,0,0,2.0,4085.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1
2590,47,POPLATEK MESICNE,392,70,954.2842857142856,1139.4247813516165,14918.632857142858,700.0,14657.2,65.22321428571429,0,0,3.0,2020.0,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,0
2589,10,POPLATEK MESICNE,392,65,2059.64,2047.0336299448038,15070.398461538462,700.0,12933.6,60.56441326530612,0,0,2.0,3694.0,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0
2545,1,POPLATEK MESICNE,392,91,3911.203296703297,4181.095114319813,23853.443956043953,1100.0,22933.2,84.79017857142857,1,0,4.0,12954.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,1
1735,42,POPLATEK MESICNE,392,15,2554.5666666666666,3597.81321056211,14962.980000000001,1100.0,11518.6,13.97640306122449,0,0,0.0,0.0,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658.0,1668,1
3312,30,POPLATEK MESICNE,392,91,1004.9142857142857,1699.7592910351507,31005.08351648352,700.0,37212.8,84.79017857142857,0,0,4.0,1964.0,94812,15,13,8,2,10,81.8,9650,3.38,3.67,100,2985.0,2804,0
2060,13,POPLATEK MESICNE,391,61,6813.013114754098,7810.605981686597,36794.31967213115,200.0,37682.8,56.982736572890026,0,0,1.0,7523.0,53921,61,22,1,1,2,41.3,8598,2.77,3.26,123,1597.0,1875,0
2115,8,POPLATEK MESICNE,391,52,1255.7615384615385,1256.059073350695,12486.073076923078,600.0,12636.8,48.57544757033248,0,0,1.0,1940.0,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179.0,4987,0
24,74,POPLATEK MESICNE,391,74,4967.508108108108,5513.688303475138,27818.91081081081,1000.0,11551.3,69.12659846547315,0,0,2.0,7862.0,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,0
1083,45,POPLATEK MESICNE,390,89,3958.5123595505615,4809.867878733077,31145.193258426967,400.0,29071.3,83.35192307692307,1,0,4.0,8532.0,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080.0,2122,1
2286,70,POPLATEK MESICNE,390,70,4060.7385714285715,4709.666131072547,28120.18,800.0,32136.7,65.5576923076923,0,0,2.0,3301.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,1
7176,1,POPLATEK MESICNE,389,63,9433.938095238094,10852.475974521096,44013.42222222222,400.0,58186.5,59.15359897172236,1,0,2.0,9509.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
8225,50,POPLATEK MESICNE,389,89,5630.576404494382,8010.29099607644,37899.48651685393,1100.0,41134.9,83.56619537275064,1,0,1.0,3017.2,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123.0,2134,1
664,1,POPLATEK MESICNE,388,47,2758.251063829787,2683.5436508526273,26617.86170212766,200.0,29972.2,44.24420103092784,0,0,1.0,2997.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
5133,68,POPLATEK TYDNE,388,74,8539.79054054054,11688.888622764302,40994.7527027027,900.0,55604.4,69.66108247422682,1,1,4.0,9366.0,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623.0,5887,0
880,26,POPLATEK MESICNE,388,60,7166.786666666667,7469.0113233475395,42033.73833333333,700.0,48849.4,56.481958762886606,0,1,2.0,6530.1,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041.0,6261,0
1482,38,POPLATEK MESICNE,388,74,7394.852702702702,10166.521250522295,47610.87567567567,500.0,61777.5,69.66108247422682,0,1,3.0,4788.0,85852,41,23,4,2,4,59.8,8965,7.08,8.23,104,2653.0,2822,0
3290,19,POPLATEK MESICNE,387,62,17009.00483870968,17914.42858730494,73047.96612903227,200.0,74520.1,58.515503875968996,0,1,0.0,0.0,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999.0,1099,0
2963,31,POPLATEK MESICNE,387,60,6465.275,6805.000906826301,49489.973333333335,1000.0,58852.3,56.62790697674419,0,1,1.0,5101.0,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0
1361,46,POPLATEK MESICNE,387,57,8777.131578947368,9440.633611608271,37836.4649122807,1100.0,51822.9,53.79651162790698,0,0,1.0,6195.0,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854.0,2618,0
3430,9,POPLATEK MESICNE,386,61,1804.9163934426228,1905.3102076547652,21179.80819672131,500.0,24515.6,57.72085492227979,0,0,1.0,2426.0,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
11096,28,POPLATEK MESICNE,386,65,9359.246153846154,10390.964032770808,31853.68,800.0,26745.8,61.505829015544045,1,0,2.0,10216.0,72541,66,26,10,0,8,36.9,8594,1.62,2.01,112,1580.0,1525,0
3090,1,POPLATEK MESICNE,386,78,12235.28205128205,14069.723438542645,64535.20256410256,500.0,84138.8,73.80699481865285,0,0,4.0,12416.2,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,1
5817,77,POPLATEK PO OBRATU,386,98,13078.829591836735,14573.688731396413,53960.837755102046,400.0,51643.4,92.73186528497409,0,0,3.0,16306.0,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,0
1587,1,POPLATEK MESICNE,385,55,7149.769090909091,7563.397096638147,38834.10545454545,1100.0,39176.5,52.17857142857143,0,0,0.0,0.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
905,35,POPLATEK MESICNE,385,71,3308.574647887324,4064.376771297461,19064.501408450706,1000.0,22373.1,67.3577922077922,0,0,3.0,6176.0,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384.0,3620,0
980,1,POPLATEK MESICNE,385,60,4401.076666666666,4951.291687807477,33849.01833333333,300.0,48137.1,56.922077922077925,0,0,2.0,6521.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1218,1,POPLATEK MESICNE,384,59,14451.09152542373,15885.520235110318,60340.63220338983,900.0,90678.1,56.119140625,0,0,1.0,3213.4,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
561,11,POPLATEK MESICNE,384,53,2235.7264150943397,2576.866180829771,25299.609433962265,400.0,29979.9,50.412109375,0,0,2.0,1651.0,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475.0,3529,0
4631,77,POPLATEK PO OBRATU,384,61,8662.070491803279,9454.550480347973,43507.627868852454,800.0,52592.1,58.021484375,1,1,1.0,3647.0,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460.0,3590,0
1055,29,POPLATEK MESICNE,384,40,1421.8525,1327.3747425550469,16124.605,600.0,19088.4,38.046875,0,0,1.0,2047.0,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818.0,888,0
9153,9,POPLATEK MESICNE,384,78,2698.7141025641026,3096.4706367643766,32388.89871794872,600.0,37353.9,74.19140625,1,0,2.0,6493.0,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987.0,2487,0
1368,22,POPLATEK MESICNE,384,74,9289.495945945946,11217.898947046533,40335.667567567565,1100.0,70188.6,70.38671875,0,0,1.0,4439.0,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089.0,1117,1
3452,63,POPLATEK MESICNE,383,50,2002.6860000000001,2006.1772176394365,22626.072,800.0,25409.5,47.68276762402088,0,0,1.0,3129.0,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0
3450,1,POPLATEK MESICNE,383,39,9623.966666666667,13677.913104658785,49230.63846153846,500.0,47017.6,37.19255874673629,0,0,0.0,0.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1557,66,POPLATEK MESICNE,383,47,2490.0659574468086,2549.908253275058,26194.163829787234,700.0,30651.5,44.82180156657963,0,0,1.0,2253.0,125832,151,41,2,3,5,48.3,8512,3.51,4.12,102,2247.0,2103,0
1316,42,POPLATEK MESICNE,383,58,966.5379310344827,1104.0711747377848,15611.68275862069,300.0,16928.1,55.312010443864224,0,0,3.0,1982.0,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658.0,1668,0
3893,42,POPLATEK MESICNE,383,64,2020.5890625,2166.475260345245,21257.621875,600.0,19844.1,61.03394255874673,0,0,2.0,3035.0,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658.0,1668,0
2873,70,POPLATEK MESICNE,383,78,5061.365384615385,6466.48465675586,31943.923076923078,1100.0,36321.5,74.38511749347258,0,0,4.0,7994.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
3962,54,POPLATEK MESICNE,383,13,3576.923076923077,3108.899549721156,16830.76923076923,800.0,20500.0,12.39751958224543,0,0,0.0,0.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,1
2376,71,POPLATEK MESICNE,382,61,9300.5,11186.282188406776,38362.89180327869,600.0,30863.2,58.325261780104704,0,0,1.0,4428.0,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980.0,4595,0
2995,51,POPLATEK MESICNE,382,28,2890.782142857143,6643.4881430394935,26475.125,900.0,32941.6,26.772251308900522,0,0,0.0,0.0,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0
3984,51,POPLATEK MESICNE,382,40,1996.2150000000001,2199.9039268707943,16439.855,500.0,19212.8,38.246073298429316,0,0,1.0,1803.0,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0
659,63,POPLATEK MESICNE,382,66,1577.6151515151516,2030.5705011337554,31609.95,900.0,38688.9,63.10602094240837,0,0,2.0,1940.0,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0
3137,39,POPLATEK MESICNE,381,61,10525.681967213115,11341.449968449186,40196.57540983607,900.0,26807.5,58.47834645669292,1,0,1.0,4226.5,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947.0,4743,0
505,64,POPLATEK MESICNE,380,52,1314.1634615384614,1389.5446135164168,13144.292307692307,300.0,13097.3,49.981578947368426,0,0,2.0,2221.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0
1817,10,POPLATEK MESICNE,380,59,8054.6474576271185,8638.267463750768,42332.36271186441,700.0,54894.5,56.70986842105263,0,1,1.0,9131.0,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810.0,4316,0
3125,37,POPLATEK MESICNE,380,55,3112.558181818182,2905.181740773296,22197.51636363636,400.0,30981.7,52.86513157894737,0,0,1.0,4245.0,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147.0,4166,0
2734,53,POPLATEK MESICNE,380,73,3188.1287671232876,3425.022480115984,25257.74109589041,500.0,24664.3,70.16644736842106,0,0,3.0,5486.0,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850.0,1903,0
2386,12,POPLATEK MESICNE,379,63,6720.25873015873,8038.490243171265,45516.850793650796,600.0,52127.3,60.71437994722955,0,0,2.0,3839.0,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804.0,3868,0
3411,19,POPLATEK MESICNE,379,56,5559.796428571428,6124.373481989494,40220.48392857143,900.0,63593.0,53.968337730870715,0,0,1.0,6443.0,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999.0,1099,0
4794,72,POPLATEK MESICNE,378,89,4957.822471910113,6283.537787395379,25978.23483146067,1100.0,15435.2,85.99801587301587,1,0,5.0,17025.0,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672.0,9208,1
2827,70,POPLATEK MESICNE,378,48,10163.204166666666,11421.292627927376,57638.57708333334,300.0,74734.6,46.38095238095238,0,0,1.0,1756.0,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878.0,10108,0
3024,1,POPLATEK MESICNE,378,59,2370.4830508474574,2709.4772396389612,23632.794915254235,400.0,23688.7,57.00992063492063,0,0,2.0,2261.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1618,6,POPLATEK MESICNE,378,58,1776.0103448275863,2097.197133158851,23436.05,900.0,24599.6,56.04365079365079,0,0,1.0,2265.0,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,0
6510,74,POPLATEK MESICNE,378,93,13846.209677419354,15244.614095398501,55014.522580645156,900.0,56228.1,89.86309523809524,1,1,1.0,3207.8,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782.0,18347,1
7465,1,POPLATEK TYDNE,377,19,7412.768421052632,11032.130101211573,22491.284210526315,600.0,12642.6,18.407824933687003,0,0,5.0,8130.6,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
1362,1,POPLATEK MESICNE,377,28,5511.871428571429,9378.270397903361,28844.68928571429,1000.0,17732.5,27.12732095490716,0,0,0.0,0.0,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677.0,99107,0
3182,6,POPLATEK MESICNE,376,55,7716.954545454545,7783.495074641579,37829.994545454545,200.0,28588.9,53.42752659574467,0,0,1.0,6455.0,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640.0,3120,1
765,12,POPLATEK MESICNE,376,53,1998.120754716981,4424.0091547477305,35107.99433962264,400.0,43337.7,51.48470744680851,0,0,0.0,0.0,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804.0,3868,0
3412,31,POPLATEK MESICNE,376,56,2224.576785714286,2484.796543270958,16404.476785714283,400.0,14300.6,54.398936170212764,0,0,2.0,1703.0,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328.0,1452,0
2610,54,POPLATEK MESICNE,376,52,2862.675,2857.4408004692377,23099.098076923077,300.0,17968.0,50.513297872340424,0,0,1.0,1842.0,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721.0,18696,0
4454,63,POPLATEK MESICNE,375,52,4555.6019230769225,5123.417241565701,41212.94423076923,1100.0,58512.3,50.648,0,0,0.0,0.0,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562.0,1460,0
595,20,POPLATEK MESICNE,375,69,11111.363768115942,12853.244445011806,49262.39565217391,200.0,28925.9,67.206,0,0,1.0,4702.0,70646,94,14,3,1,4,58.4,8547,2.65,3.64,120,1563.0,1542,0
1391,15,POPLATEK MESICNE,375,59,6721.137288135593,7269.672099252798,39746.53559322034,600.0,29945.3,57.46600000000001,0,0,1.0,3053.0,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845.0,1879,0
3438,35,POPLATEK MESICNE,375,45,2525.746666666667,2322.630665822309,22097.27111111111,1000.0,21947.0,43.830000000000005,0,0,1.0,2857.0,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384.0,3620,1
1553,59,POPLATEK MESICNE,375,51,3203.135294117647,7007.695177355348,28761.994117647057,1000.0,25526.3,49.67400000000001,0,0,0.0,0.0,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595.0,2305,0
10645,2,POPLATEK MESICNE,375,74,16818.777027027027,20549.367671913715,66128.08648648649,500.0,43034.4,72.07600000000001,1,0,2.0,9527.0,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159.0,2674,0
2531,51,POPLATEK MESICNE,375,50,2510.422,2527.4252837653435,26141.516,200.0,27886.2,48.7,0,0,1.0,1614.0,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496.0,3839,0
1081,64,POPLATEK MESICNE,375,44,2090.4863636363634,1922.3495835058393,22278.21363636364,800.0,19346.5,42.856,0,0,1.0,2484.0,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484.0,4265,0
2441,47,POPLATEK MESICNE,374,73,6017.553424657534,7662.118711178357,49739.04520547945,200.0,42558.3,71.29211229946524,0,1,3.0,5994.0,162580,83,26,5,1,6,72.8,9538,1.51,1.81,111,6079.0,5410,0
193,69,POPLATEK MESICNE,374,57,4829.573684210526,4777.192489076399,27041.528070175442,300.0,25146.6,55.666443850267385,0,0,1.0,7110.0,42821,4,13,5,1,3,48.4,8173,,7.01,124,,1358,0
3390,12,POPLATEK TYDNE,374,91,5424.787912087912,7977.542891807604,49906.29010989011,1100.0,44971.4,88.87098930481284,1,0,5.0,6904.5,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804.0,3868,0
3393,4,POPLATEK MESICNE,374,54,5648.659259259259,5881.142383267996,23406.140740740742,800.0,20711.9,52.736631016042786,0,0,1.0,7993.0,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244.0,5892,1
440,29,POPLATEK MESICNE,374,64,6462.5046875,7140.723660615866,26194.2984375,500.0,26471.2,62.50267379679145,1,0,2.0,7581.0,45714,52,10,5,1,6,55.6,8843,2.82,3.6,113,818.0,888,0
2356,34,POPLATEK TYDNE,373,59,11774.069491525423,13704.700477174,52690.333898305085,300.0,24664.0,57.77412868632708,0,0,0.0,0.0,125236,28,11,1,4,5,87.7,9675,6.43,7.68,100,5323.0,5190,1
